room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,name,latitude,longitude,last_modified
4612044,17767313,Entire home/apt,,5,7,4.5,4,2,335,,2/2 townhouse (Brickell) w/ parking,25.758531,-80.198611,25:13.1
16213371,61699750,Entire home/apt,,5,0,0,3,1,400,,Amazing view 1 -Bed apartment,25.768196,-80.190554,25:12.0
61898,300452,Entire home/apt,,3,0,0,1,1,338,,Entire home/apt in Miami,25.787862,-80.227385,25:10.5
982202,5307777,Entire home/apt,,7,2,0,6,2,350,,Brickell on the water,25.752521,-80.199698,25:02.9
8840032,30476610,Entire home/apt,,3,0,0,5,3,329,,2741 Amazing condo with beautiful city view!,25.7908,-80.185724,25:02.9
5169160,25188,Entire home/apt,,5,0,0,6,3,389,,[1717-3]Lux 3BR At One Broadway,25.758438,-80.193117,25:02.9
2030616,9419684,Entire home/apt,,7,1,0,5,2,400,,Lux 2 Bedroom Brickell Apt w/FREE Parking,25.758191,-80.194148,25:02.9
17140843,12021452,Entire home/apt,,7,0,0,6,1,500,,"Beautiful, Waterfront apartment",25.75341,-80.199156,25:02.9
17433535,5377953,Entire home/apt,,5,0,0,16,4,490,,4/4 Boutique Multi-Condo at 1st Brickel Sleeps 12+,25.761014,-80.196192,25:02.1
5392970,27219870,Entire home/apt,,5,0,0,6,2,475,,Four Seasons Miami/ Brickell 2 Bedroom Condo,25.759735,-80.192705,25:02.1
1836177,9419684,Entire home/apt,,5,1,0,3,1,325,,Lux 1 Bedroom Brickell Apt w/FREE Parking,25.760027,-80.194543,25:02.1
2030622,9419684,Entire home/apt,,5,1,0,3,1,325,,Lux 1 Bedroom Brickell Apt w/FREE Parking,25.75956,-80.194258,25:01.2
1836176,9419684,Entire home/apt,,7,10,5,7,3,475,,Lux 3 Bedroom Brickell Apt w/FREE Parking,25.758443,-80.193699,25:01.2
13004243,1482360,Entire home/apt,,5,0,0,4,2,499,,201 MET LUX 2/2,25.773339,-80.19046,25:01.2
10265275,29605625,Entire home/apt,,5,12,5,8,3,330,,Phenomenal 3BR Apt in Brickell 1,25.760406,-80.193899,25:01.2
14808139,71482622,Entire home/apt,,7,1,0,6,2,349,,"OCEAN VIEWS in MIAMI: beautiful, ""beachy"" condo!",25.750693,-80.199746,25:01.2
4757862,18740393,Entire home/apt,,5,10,5,6,2,500,,Downtown Miami -Brickell Avenue,25.763405,-80.19057,25:01.2
15782130,91995688,Entire home/apt,,5,3,1.5,6,2,499,,Amazing Location 2 Bed Great View  1WH2CIZC,25.769035,-80.189452,25:01.2
14851382,32064427,Entire home/apt,,5,2,0,6,2,500,,W Miami Brickell Penthouse 4902,25.76759,-80.190616,25:01.2
6184739,32064427,Entire home/apt,,5,1,0,5,2,500,,Viceroy Miami-Brickell- 2/2-3702,25.769148,-80.189132,24:59.7
4716594,9419684,Entire home/apt,,5,2,0,5,2,400,,Lux 2 Bedroom Brickell Apt w/FREE Parking,25.759718,-80.193021,24:59.7
16647287,3972899,Entire home/apt,,5,2,0,7,3,390,,Brickell River 3 Bed/3 Bath Apartment.,25.770554,-80.194785,24:59.7
8244454,13441173,Entire home/apt,,5,0,0,2,1,500,,Ultra Modern Loft Downtown Miami,25.778009,-80.188005,24:59.7
4810040,24740884,Entire home/apt,,5,1,0,6,2,400,,2x2 Corner Penthouse Viceroy Hotel,25.767339,-80.188063,24:59.7
17649587,116387739,Entire home/apt,,5,0,0,3,2,400,,Minutes from bayside downtown,25.762782,-80.191074,24:56.5
1839372,9419684,Entire home/apt,,5,15,5,5,2,400,,Lux 2 Bedroom Brickell Apt w/FREE Parking,25.759687,-80.194705,24:55.2
17773325,116387739,Entire home/apt,,5,0,0,3,2,400,,Minutes from arena and events,25.764192,-80.190647,24:55.2
6739769,27836142,Entire home/apt,,5,3,5,6,2,350,,5 STAR Luxury Brickell Ocean View .,25.759399,-80.190029,24:54.4
11460853,49743890,Entire home/apt,,5,0,0,4,2,400,,Great apartment with amazing view,25.764849,-80.190273,24:54.4
10574903,48966223,Entire home/apt,,5,1,0,6,2,449,,AMAZING VIEW DOWNTOWN BRICKELL,25.768434,-80.187872,24:51.7
485056,2401095,Entire home/apt,,5,5,5,6,2,350,,Miami Sky Villa - True oceanfront!,25.762541,-80.188506,24:50.2
16893045,27688881,Entire home/apt,,5,0,0,7,3,489,,"LUXE 5* 3/B POOL, GYM, SPA & MORE ++",25.77446,-80.188544,24:50.2
17817867,61863658,Entire home/apt,,5,0,0,10,4,366,,Private Beach 4BDR With Pool,25.773619,-80.140648,24:46.3
10834653,47102875,Entire home/apt,,5,0,0,4,2,325,,"The Colibri - Resort Pool, Bbq's Skyline Views",25.786571,-80.144391,24:46.3
6348064,8643876,Entire home/apt,,5,0,0,10,5,497,,2 South Beach Apts next to Beach,25.794122,-80.130464,24:44.6
6820794,11638388,Entire home/apt,,5,0,0,5,1,450,,"OCEAN FRONT, PRIME LOCATION !!!",25.797876,-80.12761,24:44.6
17171826,8803485,Entire home/apt,,5,2,0,4,0,499,,The Setai Miami Beach 5star,25.79649,-80.128252,24:44.6
7511983,2152305,Entire home/apt,,5,0,0,4,1,435,,1B Ocean View Condo within Luxury Hotel - 6011,25.799165,-80.125926,24:44.6
5288515,2466395,Entire home/apt,,5,0,0,6,2,499,,Modern 2BR / 2Bath  in SoFI,25.770754,-80.137416,24:44.6
14928523,7387596,Entire home/apt,,5,0,0,5,2,500,,GREAT 2  BEDROOM BAYVIEW AT 1100 WEST,25.78137,-80.14202,24:44.6
16554955,29867494,Entire home/apt,,5,0,0,5,1,495,,Pristine Eco Friendly Beachfront Retreat,25.799778,-80.128252,24:43.5
10588662,53576578,Entire home/apt,,5,8,5,5,1,349,,Jaw-Dropping Oceanside Vice Suite,25.797687,-80.126217,24:43.5
4517564,2466395,Entire home/apt,,5,1,0,6,2,459,,Art Deco 2BR/2Bath Lincoln Rd/MBCC,25.794,-80.135791,24:43.4
15312680,740449,Entire home/apt,,5,0,0,6,2,400,,ShelborneLobby3 SouthBeach w/pool and Beachfront,25.793047,-80.128215,24:43.4
12705553,53576578,Entire home/apt,,5,0,0,4,1,350,,1BR @ New Reno Ocean Front Property,25.799358,-80.127942,24:42.2
2424777,12392518,Entire home/apt,,5,0,0,4,1,499,,"Upscale 1 Bdrm Villa, Fisher Island",25.761975,-80.145949,24:42.2
10218790,33295885,Entire home/apt,,5,5,4,10,4,342,,4 Br Ocean Dr. 2 units of 2br each,25.775887,-80.132419,24:41.1
11355311,30245762,Entire home/apt,,5,0,0,4,1,350,,Luxury Ocean dr unit! Beach& Pool!,25.774596,-80.130604,24:41.1
17829167,121921300,Entire home/apt,,5,0,0,4,1,480,,Apto em condomínio de luxo!,25.780739,-80.14301,24:41.1
2385815,12186625,Entire home/apt,,5,56,4.5,8,2,395,,Dream place!,25.782504,-80.138304,24:41.1
2322852,11638388,Entire home/apt,,5,0,0,4,1,350,,One block to the Beach! Art Deco,25.779301,-80.133128,24:41.1
17157507,26534988,Entire home/apt,,5,0,0,3,0,345,,Studio + 5 Star Mondrian Hotel + Bayview + Balcony,25.782592,-80.141714,24:41.1
15936807,5181137,Entire home/apt,,5,1,0,6,2,400,,Luxurious 2 bedrooms in South Beach,25.76983,-80.138476,24:41.1
16288630,26534988,Entire home/apt,,5,1,0,7,1,425,,Mondrian Hotel + Direct Bayview + 4 Beds,25.782662,-80.141788,24:41.0
12570710,68142765,Entire home/apt,,5,5,4.5,8,1,350,,Ocean View apartment for up to 8ppl,25.780428,-80.130835,24:39.5
13452936,4902865,Entire home/apt,,5,2,0,5,2,350,,"3 Story Townhouse, 2 blocks from the Beach , SOFI",25.771607,-80.134468,24:39.5
9858091,4628303,Entire home/apt,,5,2,0,4,1,399,,"Hispaniola House 1br, Unit 3",25.786506,-80.134053,24:35.3
9431849,11072900,Entire home/apt,,5,11,4.5,6,2,325,,MIAMI BEACH/SOFI LUXURY CONDO 401,25.774283,-80.131065,24:35.3
3574748,18001592,Entire home/apt,,5,0,0,6,2,474,,The Camila,25.768765,-80.137295,24:34.1
17803533,25138314,Entire home/apt,,5,1,0,12,3,321,,"Gorgeous 3 studios for 12, right on Ocean Drive",25.77688,-80.132486,24:34.1
18124791,45774138,Entire home/apt,,5,3,5,6,3,500,,South Beach Upscale Resort Paradise 3B/3BR (SOFI),25.768495,-80.135606,24:32.0
16557915,14557549,Entire home/apt,,5,0,0,3,1,365,,Deluxe Renovated Mercury 1 BR/Next to the Beach,25.769721,-80.134648,24:32.0
16073588,12408497,Entire home/apt,,3,2,0,6,2,500,,Luxury condo 2/2 w/ Views #Biscayne,25.791636,-80.187904,24:28.6
17823811,5615582,Entire home/apt,,5,0,0,12,3,499,,Wow 3 Studios on Ocean Dr for 12 with breakfast,25.787023,-80.129392,24:21.7
6347460,8643876,Entire home/apt,,5,1,0,14,6,497,,2 Beachfront South Beach Condos,25.78866,-80.130859,24:19.7
4736471,2466395,Entire home/apt,,5,1,0,6,2,489,,Modern 2BR / 2Bath Near Lincoln Rd,25.803148,-80.12538,24:19.6
9858227,4628303,Entire home/apt,,5,1,0,6,2,500,,"Hispaniola House 2br, Unit 2",25.786183,-80.135209,24:19.6
9875191,4628303,Entire home/apt,,5,2,0,6,2,500,,Courtyard 2br/1ba w/ Pool...1540#3,25.788855,-80.136968,24:19.6
9857530,4628303,Entire home/apt,,5,0,0,6,2,500,,"Hispaniola House 2br, Unit 6",25.788096,-80.134091,24:19.6
9858350,4628303,Entire home/apt,,5,1,0,6,2,500,,"Hispaniola House 2br, Unit 1",25.786581,-80.135454,24:19.6
6450639,8643876,Entire home/apt,,5,4,4.5,8,3,397,,4 RM Sanctuary by Beach lockout apt,25.792418,-80.129306,24:19.6
16007388,94019588,Entire home/apt,,4,0,0,10,4,500,,"Exclusive Villa in Miami Beach, Florida.",25.809952,-80.125589,24:19.6
4401887,11638388,Entire home/apt,,5,4,4,4,1,500,,Beautiful OCEAN VIEW/ Designer Unit,25.799781,-80.12637,24:17.9
3266057,11381137,Entire home/apt,,5,2,0,6,2,312,,2/2 Master in the Heart of Miami Beach~,25.829032,-80.120347,24:17.9
9859023,4628303,Entire home/apt,,5,2,0,6,2,500,,Courtyard 2br/1ba w/ Pool...1536#4,25.789002,-80.138886,24:17.8
5947072,6928767,Entire home/apt,,5,0,0,5,1,350,,APT INCREDIBLE 1/ROOM ON THE BEACH,25.836294,-80.119607,24:17.8
10098491,740449,Entire home/apt,,5,3,2.5,8,2,320,,2bdr2bath Oceanview Miami beach1608,25.828824,-80.120803,24:17.8
14473630,67884,Entire home/apt,,5,1,0,6,2,500,,SHELBORNE TH TWO STORY VILLA,25.793639,-80.1268,24:17.8
1889757,9809190,Entire home/apt,,5,0,0,5,1,350,,Its all about location,25.788207,-80.140895,24:16.7
5830938,30245762,Entire home/apt,,5,4,5,5,2,350,,BEAUTIFUL OCEAN VIEWS!,25.786763,-80.143259,24:16.7
8311444,8643876,Entire home/apt,,5,0,0,10,4,497,,4 RM Ocean & Beachfront Shelborne,25.794266,-80.127998,24:16.7
6381678,33265663,Entire home/apt,,5,0,0,4,1,357,,South Beach Condo Near EVERYTHING,25.791008,-80.126353,24:15.3
17443882,52025746,Entire home/apt,,5,0,0,6,2,350,,SOUTH BEACH PRIVE,25.786458,-80.139183,24:15.3
5303455,2466395,Entire home/apt,,4,8,5,7,3,499,,3BR / 2BA Private Home w/ Pool,25.823558,-80.134591,24:15.3
14395659,1171932,Entire home/apt,,5,0,0,5,2,400,,BEACHSIDE LUX DUPLEX,25.797519,-80.131215,24:14.2
9845092,32215041,Entire home/apt,,5,2,0,7,0,400,,Fontainebleau Sorrento Suite,25.816997,-80.121265,24:14.2
6571281,23073452,Entire home/apt,,5,6,5,6,1,500,,Fontainebleau oceanfront suite,25.819032,-80.122099,24:14.2
9858827,4628303,Entire home/apt,,5,1,0,6,2,450,,Courtyard 2br/1ba w/ Pool...1540#1,25.787173,-80.138977,24:14.2
15312156,740449,Entire home/apt,,5,0,0,6,1,400,,ShelborneLobby4 SouthBeach w/pool and Beachfront,25.793873,-80.128763,24:12.7
15786806,18153777,Entire home/apt,,5,1,0,5,1,500,,$335/n 1BR OCEANVIEW 5-Star Hotel w/Kitchen TODAY,25.81737,-80.122735,24:12.7
5040808,6204254,Entire home/apt,,5,4,5,5,2,350,,SOUTH BEACH CONDO WITH PARKING,25.795543,-80.128825,24:12.7
4262826,6345393,Entire home/apt,,4,4,5,4,2,400,,lovely miami beach Apt over Golf!,25.797478,-80.135457,24:12.7
15883336,19135375,Entire home/apt,,5,0,0,4,2,425,,Comfortable Apartment in Perfect Location,25.813718,-80.12269,24:12.7
9858920,4628303,Entire home/apt,,5,2,0,6,2,500,,Courtyard 2br/1ba w/ Pool...1540#4,25.787101,-80.138565,24:11.5
9858359,4628303,Entire home/apt,,5,1,0,6,2,500,,Courtyard 2br/1ba w/ Pool...1536#1,25.78844,-80.137603,24:11.5
2498864,12498385,Entire home/apt,,5,1,0,8,2,383,,Two bedroom penthouse+parking+wifi,25.834053,-80.119513,24:10.6
1156784,9090002,Entire home/apt,,5,14,4,6,2,314,,"RIGHT ON THE BEACH 2 BR, 2BA",25.828877,-80.121927,24:10.6
2305288,9090002,Entire home/apt,,5,8,3.5,8,2,390,,2BR MASTER SUITE,25.827521,-80.120174,24:10.6
1777992,9090002,Entire home/apt,,5,14,4,8,2,480,,2 BR MASTER SUITE ,25.827154,-80.121723,24:10.6
17171153,8803485,Entire home/apt,,5,0,0,3,0,420,,Hotel W oceanfront 5star,25.796756,-80.126571,24:09.2
5893210,13813462,Entire home/apt,,5,1,0,4,1,390,,"Luxury Suite, South Beach Views!",25.818824,-80.122624,24:09.2
14029772,83995027,Entire home/apt,,5,0,0,2,0,320,,South Beach 5 Stars studio !,25.790157,-80.129672,24:05.1
9153628,2152305,Entire home/apt,,5,3,4.5,4,1,435,,1B Ocean View Condo within Luxury Hotel - 1121,25.800684,-80.127323,24:04.5
5248998,27165408,Entire home/apt,,5,12,5,4,2,395,,Stunning 2BD Oceanfront Condo,25.800898,-80.127088,24:02.5
11925140,53576578,Entire home/apt,,5,0,0,4,0,349,,Stunning Oceanside Versa Suite,25.79765,-80.128025,24:01.1
17279384,2976281,Entire home/apt,,5,2,0,4,1,319,,"South Beach Top Luxury Unit with Pool, Spa, Gym",25.79316,-80.127808,24:01.1
8054230,14418671,Entire home/apt,,5,60,5,4,1,399,,Lowest Priced Beachfront 1 Homes Large 1 Bedroom,25.799021,-80.129176,23:59.4
1307144,3484618,Entire home/apt,,5,4,5,2,1,350,,Luxury 1 Bedroom across from Setai & W South Beach,25.796795,-80.130122,23:59.4
16218605,14418671,Entire home/apt,,5,14,5,4,1,350,,Luxury Condo at 1Homes South Beach. Ocean View,25.798899,-80.125891,23:59.4
17992674,5615582,Entire home/apt,,3,0,0,8,3,349,,"Terrific 3BR Suite, Downtown Bayfront Building",25.790903,-80.18574,23:57.5
4391368,12076710,Entire home/apt,,5,0,0,4,1,325,,1 broom loft style 2 story apt,25.7601,-80.195265,23:57.5
11059512,7387596,Entire home/apt,,5,0,0,4,1,400,,LUXURY  1BEDROOM BAYVIEW WITH BALCONY AT 1100 WEST,25.781555,-80.142418,23:54.4
13411713,59215720,Entire home/apt,,5,1,0,4,1,400,,OCEAN VIEW APARTMENT ON SOUTH BEACH,25.798788,-80.126228,23:54.4
852035,4448419,Entire home/apt,,5,9,4.5,4,1,425,,Spanish1 bed / 1 bath in SoBe Miami,25.787399,-80.135977,23:54.4
15418809,61569740,Entire home/apt,,5,0,0,5,2,400,,**BEST** VIEWS & LOCATION IN SOUTH BEACH! CHIC 2BR,25.77062,-80.139053,23:53.1
18393094,127406145,Entire home/apt,,5,0,0,6,3,349,,Stunning 3 bedroom luxury retreat on South Beach!,25.7673,-80.132354,23:53.1
657002,2466395,Entire home/apt,,5,6,5,6,2,399,,New 2BR/2Bath Apt in Heart of SoBe,25.798076,-80.130233,23:52.0
5547830,17813692,Entire home/apt,,5,5,5,3,1,450,,South Beach - Modern Apt - Bikes ,25.780401,-80.136945,23:52.0
4557933,10696689,Entire home/apt,,5,0,0,2,1,350,,ART BASEL - The Perfect Spot,25.77566,-80.141423,23:52.0
15390562,3768359,Entire home/apt,,5,0,0,3,0,350,,Beautiful sunny studio,25.785882,-80.133753,23:52.0
10826431,27688881,Entire home/apt,,5,13,5,5,2,449,,2BED-5* LUXURY MONDRION SOUTH BEACH,25.782267,-80.141602,23:52.0
3131845,7387596,Entire home/apt,,5,2,0,5,2,450,,LUXURY 2 BEDROOM 2 BATH WITH BALCONY AT 1100 WEST,25.783187,-80.143126,23:52.0
20546,77595,Entire home/apt,,5,34,4.5,12,1,350,,"3BR Apart in SoBe, sleeps 12",25.771048,-80.138195,23:52.0
14338945,87746575,Entire home/apt,,5,2,0,6,2,375,,Large South Beach Penthouse-walk to beach,25.775608,-80.131332,23:50.7
6584714,32437564,Entire home/apt,,5,0,0,6,2,350,,South Beach Luxury Condo,25.788264,-80.144633,23:50.7
9812050,7950524,Entire home/apt,,5,0,0,4,2,430,,"2 BR Yacht Club 31st floor SoBe, So of 5th (SoFi)",25.769139,-80.137058,23:50.7
6366922,3525511,Entire home/apt,,5,3,4.5,6,2,428,,"Apartment in Miami South Beach, FL",25.79144,-80.128606,23:50.7
2640790,1294412,Entire home/apt,,5,0,0,4,0,400,,WMC PENTHOUSE FOR RENT  2/BED 2 BA,25.789088,-80.144753,23:50.7
15604222,17007510,Entire home/apt,,5,9,3.5,5,2,400,,Nice 2br apartment on the bay!,25.788157,-80.142853,23:49.2
17876446,5615582,Entire home/apt,,5,0,0,12,3,399,,Unique 3 Studios for 12 on Collins ave in SoBe,25.785272,-80.130691,23:49.2
9412028,48163360,Entire home/apt,,5,0,0,2,1,420,,"1 bd close to Lincoln Rd, Ocean Dr",25.776297,-80.141657,23:49.2
6758432,2152305,Entire home/apt,,5,1,0,4,1,435,,1B Ocean View Condo within Luxury Hotel - 2101,25.800285,-80.12703,23:49.2
17473692,1113987,Entire home/apt,,5,0,0,4,2,375,,South of Fifth Gorgeous Loft,25.771173,-80.135521,23:49.2
17676600,91482941,Entire home/apt,,5,0,0,4,2,320,,South Beach Beautiful Ocean Bay View Condo,25.787138,-80.143907,23:49.2
12931794,70997798,Entire home/apt,,5,0,0,4,1,499,,OceanView Multi-Level Lux Penthouse,25.785737,-80.130089,23:48.1
4895501,14557549,Entire home/apt,,5,2,0,4,1,450,,Luxury Mercury 1 BR/ 1 BA Condo,25.768956,-80.133549,23:48.1
8420941,2152305,Entire home/apt,,4,0,0,4,1,435,,1B Ocean View Condo within Luxury Hotel - 0101,25.800732,-80.127754,23:47.4
15790663,47102875,Entire home/apt,,5,1,0,4,2,302,,Villa Donita,25.787084,-80.144942,23:46.1
16158610,91995688,Entire home/apt,,5,0,0,5,1,399,,One Bedroom Condo by Lincoln Road Mall!  1CP1AZE,25.790035,-80.138547,23:46.1
870446,4405145,Entire home/apt,,5,43,4.5,6,2,340,,THE ALESSANDRIA SLEEPS UPTO 6 GUEST,25.791467,-80.142603,23:46.0
11556510,15619205,Entire home/apt,,5,3,5,6,1,310,,Mondrian Hotel@ocean view #81,25.782315,-80.14183,23:44.7
16894966,107462923,Entire home/apt,,5,0,0,2,1,389,,1BR + 3 Beds + Outdoor Pool w Bar + Luxury + Gym,25.782765,-80.141749,23:44.7
17940071,2152305,Entire home/apt,,5,0,0,3,1,350,,1B Beach Front Located in 5 Star Hotel - 2151,25.799441,-80.127545,23:44.7
16424821,107488539,Entire home/apt,,5,0,0,6,2,445,,Ocean Front Miami Beach Luxury Apartment,25.791208,-80.130008,23:44.7
16156529,91995688,Entire home/apt,,5,2,0,4,1,399,,Perfect Location! Next to Everything SOBE! 1CP1BZC,25.790491,-80.13988,23:43.3
13958333,68142765,Entire home/apt,,5,8,4.5,6,2,345,,"Up to 6 people,10min from the beach",25.770971,-80.133272,23:43.3
7512467,2152305,Entire home/apt,,5,4,5,4,1,435,,1B City View Condo within Luxury Hotel - 7211,25.799364,-80.125791,23:43.3
10699648,14935218,Entire home/apt,,5,0,0,4,1,350,,ULTRA*1be/1ba Ocean Drive SOBE acc4,25.785821,-80.130392,23:43.3
5182791,12764799,Entire home/apt,,5,5,5,3,1,399,,NEW Amazing Ocean View Condo/Hotel,25.799106,-80.125727,23:41.6
13463182,76139649,Entire home/apt,,5,5,4.5,4,1,450,,1 Bedroom City View Condo at 1 Hotel South Beach,25.800211,-80.127281,23:40.2
4653178,2683653,Entire home/apt,,5,0,0,8,2,375,,Large 2BD plus den/offic and Open Space Living.,25.799063,-80.126823,23:40.2
4182563,8636354,Entire home/apt,,5,86,5,4,1,315,,"Chic & Elegant 3 Story, Miami Beach",25.787359,-80.126565,23:40.2
9857701,4628303,Entire home/apt,,5,6,4.5,6,2,500,,"Hispaniola House 2br, Unit 5",25.786642,-80.134968,23:38.9
16159148,91995688,Entire home/apt,,5,0,0,5,1,399,,Magnificent 1 BR on The Beach!  Sleeps 5! 1CP1BZA,25.78833,-80.13847,23:38.9
8904612,2152305,Entire home/apt,,5,3,5,4,1,435,,1B Ocean View Condo within Luxury Hotel - 8041,25.798971,-80.12652,23:38.9
16354394,102029419,Entire home/apt,,3,2,0,7,3,310,,By Gvaldi - The Grand Downtown Miami Apt 3 / 3,25.79197,-80.18573,23:38.0
9593050,45387553,Entire home/apt,,5,2,0,6,0,399,,Ocean View Large Junior Suite at Fontainebleau!,25.789609,-80.130072,23:38.0
5548739,28767995,Entire home/apt,,5,83,5,4,1,350,,Ocean View Apartment # 503,25.775372,-80.132884,23:37.9
7003364,33295885,Entire home/apt,,5,8,5,5,2,400,,Ocean view 2 story 2BR on Ocean Dr.,25.783778,-80.130486,23:36.6
13858292,2030587,Entire home/apt,,5,0,0,5,1,399,,Luxury 1 Resort Suite with Ocean/Pool Balcony 5* 2,25.799108,-80.127532,23:35.3
9545262,20298395,Entire home/apt,,5,1,0,6,2,395,,Awesome 2Br Apt next to the BEACH!!,25.800938,-80.127152,23:35.3
16711630,14131128,Entire home/apt,,5,0,0,12,2,2150,,Yacht Party Rental - 55' Sea Ray,25.784816,-80.178513,27:44.7
17033382,29503829,Entire home/apt,,3,0,0,16,4,3500,,75' Sunseeker Predator-Miami Beach,25.80007,-80.169293,27:44.7
8424742,24864399,Entire home/apt,,5,0,0,11,6,10000,,"6 bd, Palm Island, home theatre",25.778743,-80.159216,27:44.7
17501840,1456875,Entire home/apt,,3,0,0,10,4,2250,,Art House,25.81658,-80.193212,27:44.7
12966659,47102875,Entire home/apt,,3,0,0,14,6,1608,,Villa Estelle - Luxury Waterfront w/ Pool and Spa,25.844346,-80.173567,27:44.7
4649168,4532651,Entire home/apt,,4,0,0,4,2,1799,,2BR South Beach Art Basel Rental,25.793919,-80.144125,27:44.7
10437334,48582216,Entire home/apt,,5,0,0,9,5,3499,,Luxury Waterfront on Palm Island - 6 Month+ Only,25.780906,-80.165534,27:43.0
15661815,74879206,Entire home/apt,,5,0,0,14,6,1950,,Luxurious Villa Asine,25.785479,-80.163692,27:43.0
16140129,10917992,Entire home/apt,,3,0,0,6,3,3000,,Tropical Oasis in Morningside,25.827451,-80.183064,27:43.0
18390513,103323930,Entire home/apt,,4,0,0,10,5,2300,,Exclusive 5 bed/ 6 bath w/ pool on the bay,25.844155,-80.159187,27:43.0
13426004,14701712,Entire home/apt,,5,0,0,16,0,4500,,MIAMI YACHT DAY - BBQ+CDJ+35 guests,25.772788,-80.180346,27:43.0
16691739,60430404,Entire home/apt,,5,0,0,12,2,1700,,Charter 60ft Sea Ray Private Yacht,25.77953,-80.184852,27:43.0
11726986,53484258,Entire home/apt,,5,0,0,6,0,2500,,Downtown Miami - Ultra,25.771997,-80.187006,27:43.0
15627805,98950980,Entire home/apt,,3,0,0,14,4,4995,,Waterfront Miami-San Marco Island Modern Estate,25.79076,-80.167305,27:43.0
17794032,62009898,Entire home/apt,,3,2,0,12,7,2200,,One of a kind waterfront mansion,25.852644,-80.174615,27:43.0
16015162,65650513,Entire home/apt,,3,0,0,4,1,10000,,Wynwood Lab Event Venue | Gallery Art Basel Miami,25.799982,-80.19666,27:43.0
17716601,104407371,Entire home/apt,,5,0,0,12,4,3500,,Beautiful Miami Yachting Charters,25.783074,-80.178976,27:43.0
17753088,29097763,Entire home/apt,,3,1,0,16,8,3600,,VENETIAN PALACE +SOUTH BEACH +MODERN +WATERFRONT,25.790112,-80.177298,27:43.0
13154644,264397,Entire home/apt,,7,2,0,16,10,2200,,Historic & Gated 12 Bedroom Villa in Coconut Grove,25.73879,-80.222438,27:43.0
11564104,34903964,Entire home/apt,,5,0,0,1,1,10000,,Plaza on Brickell,25.765355,-80.191103,27:43.0
18524932,128595549,Entire home/apt,,3,0,0,8,5,6500,,Stunning Miami waterfront home w/ pool,25.784773,-80.170945,27:43.0
13813928,4630642,Entire home/apt,,4,0,0,14,3,1450,,Villa Octavia,25.846386,-80.155417,27:41.3
13688899,4630642,Entire home/apt,,4,0,0,10,4,1300,,Villa Coquin,25.847621,-80.159506,27:40.1
17029649,47102875,Entire home/apt,,4,0,0,8,4,1500,,The Best 5 Bedroom Villa in North Bay Villagene,25.843668,-80.157803,27:40.1
16661133,74879206,Entire home/apt,,4,0,0,12,3,1350,,3Br 7 Beds Waterfront Villa,25.849142,-80.153463,27:40.1
9183414,33295885,Entire home/apt,,5,0,0,8,4,1320,,South Beach Gorgeous Pool House,25.786414,-80.143561,27:40.0
5730956,14131128,Entire home/apt,,7,0,0,12,1,1250,,Yacht Party Rental - 38' Sea Ray,25.744391,-80.173528,27:40.0
12191844,15619205,Entire home/apt,,3,1,0,12,5,1500,,Venitian island Villa #On Ocean,25.790668,-80.167895,27:40.0
2131875,3703889,Entire home/apt,,3,1,0,10,5,1200,,5 BDRM WATERFRONT W.HEATED SALTPOOL,25.844456,-80.17484,27:40.0
15409678,95489406,Entire home/apt,,3,1,0,12,4,1500,,Casa Shangri-La,25.854929,-80.176183,27:40.0
17009202,2466395,Entire home/apt,,4,0,0,14,4,1250,,4BR/4.5BT Mansion 15 Min to SoBe (Legal ST Rental),25.84551,-80.1568,27:40.0
11777518,14131128,Entire home/apt,,7,0,0,12,1,1350,,Yacht Party Rental - 40' Formula,25.731178,-80.234519,27:40.0
17528020,118858850,Entire home/apt,,3,0,0,10,4,1485,,"Historic estate, Wynwood and Design District",25.830133,-80.182951,27:40.0
17953619,38832920,Entire home/apt,,4,0,0,10,4,1100,,Amazing Waterfront Home w/Pool,25.848212,-80.157584,27:40.0
9350321,48527325,Entire home/apt,,7,7,5,8,4,1500,,Family Luxurious  4 br/4 bath,25.740229,-80.223374,27:40.0
4453514,14159337,Entire home/apt,,5,1,0,4,2,400,,Luxury High Rise 5 Star Living,25.767095,-80.137063,23:35.2
13427769,2152305,Entire home/apt,,5,0,0,2,1,440,,1B Private Ocean View at W Hotel South Beach - 909,25.798858,-80.126966,23:35.2
17957750,4628303,Entire home/apt,,5,1,0,12,4,489,,Courtyard 4 bed/2 bath  Pool/ Balconies Sleeps 12,25.788649,-80.137476,23:33.7
9572489,14701712,Entire home/apt,,3,1,0,6,3,500,,DIAMOND HILTON 2 SUITES APARTMENT,25.804341,-80.195447,23:29.2
3066872,9419684,Entire home/apt,,5,0,0,4,1,479,,Deluxe Ocean View 1br w/balc & WiFi,25.848108,-80.120783,23:25.1
6660784,33911346,Entire home/apt,,5,1,0,6,3,349,,BELLOS LOFT DUPLEX MIAMI BEACH,25.845512,-80.119512,23:23.8
1069929,2466395,Entire home/apt,,5,4,5,6,2,499,,Luxury Mid-Beach 2BR / 2Bath Apt.,25.819965,-80.121711,23:23.8
