room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,name,latitude,longitude,last_modified
15299715,29658312,Entire home/apt,,5,0,0,6,1,450,,Resort living Fontainebleau condos,25.818981,-80.12196,30:12.7
5122806,23073452,Entire home/apt,,5,1,0,4,0,650,,Oceanfront 1br suite Fontainebleau,25.819079,-80.121988,30:12.7
12033568,64407672,Entire home/apt,,5,2,0,8,1,350,,1619 3 bed Fontainebleau sleeps 8,25.818658,-80.121275,30:12.6
12446324,67336069,Entire home/apt,,3,0,0,6,2,279,,Amazing Ocean View!,25.792196,-80.187605,54:37.6
17095944,69965360,Entire home/apt,,3,0,0,12,4,245,,TROPICAL SECRET OASIS XXL 4,25.826149,-80.190694,54:37.6
18357977,34534109,Entire home/apt,,3,0,0,6,3,260,,BEAUTIFUL 3BD APARTMENT IN DOWNTOW,25.791107,-80.186734,54:37.6
9667201,49205300,Entire home/apt,,3,0,0,3,1,280,,Midtown - Design District High Rise,25.810324,-80.192029,54:37.6
8272336,23500713,Entire home/apt,,3,6,5,6,2,279,,Amazing Views Parking Included #2,25.79285,-80.188233,54:37.6
17025776,55906557,Entire home/apt,,3,1,0,4,2,260,,Luxury Condo in Edgwater (near downtwon),25.793814,-80.187869,54:37.6
16810711,111800168,Entire home/apt,,3,15,5,6,3,243,,"3br+den_city, park & water views",25.790397,-80.185697,54:37.6
15410502,50537606,Entire home/apt,,3,2,0,7,3,275,,3 BR Luxury Apt with Bay view,25.793039,-80.188426,54:37.6
16960733,111800168,Entire home/apt,,3,0,0,4,2,243,,Penthouse suite: amazing view,25.790455,-80.1857,54:35.8
4775700,2364392,Entire home/apt,,3,4,5,4,2,245,,"2654, huge 3/2,now 2/2 w/great view",25.791367,-80.186423,54:35.8
5543747,2364392,Entire home/apt,,3,3,4.5,4,2,245,,"1154, awesome low floor huge place",25.789948,-80.185927,54:35.8
18326854,34534109,Entire home/apt,,3,0,0,5,3,250,,AMAZING VIEW 2/3 BD APARTMENT IN DOWNTOWN 38-350,25.791089,-80.186574,54:35.8
16286239,44283256,Entire home/apt,,3,11,4,8,2,260,,Midtown. Beautiful 2/2-Townhouse. W/Parking.,25.80809,-80.194398,54:35.8
16405273,13067209,Entire home/apt,,3,3,5,5,2,225,,MIAMI VIEW from 44th floor apartment,25.791585,-80.187164,54:34.2
14200991,24238361,Entire home/apt,,3,8,4,8,2,258,,Miami Deluxe Suite,25.808032,-80.194403,54:34.2
11471314,2808108,Entire home/apt,,3,1,0,3,1,250,,Architect Designed Modern Apartment,25.793137,-80.18886,54:34.2
14406359,16627640,Entire home/apt,,3,2,0,4,2,250,,Casita MIA - Cozy Home  @ Design District,25.811559,-80.195783,54:32.8
11351918,54139987,Entire home/apt,,3,1,0,8,3,250,,miami dos sonhos,25.792616,-80.185701,54:32.8
18744840,130399138,Entire home/apt,,3,0,0,6,2,220,,460 House,25.804517,-80.186561,54:32.8
9428023,48873227,Entire home/apt,,3,0,0,2,1,295,,"BIG,BRITE WYNWOOD / DES. DIST. APT.",25.816108,-80.187717,54:32.8
15674320,101232630,Entire home/apt,,3,3,5,6,2,265,,"Luxury SkyLiving 1800 SF. Condo, 5 min to S. Beach",25.792339,-80.187206,54:32.8
2997611,2364392,Entire home/apt,,3,4,5,3,1,225,,"3953, chic penthouse w/crazyviews",25.789862,-80.186612,54:32.8
11147767,23861998,Entire home/apt,,3,0,0,3,1,250,,Winter music conference 2016,25.799845,-80.186647,54:32.8
15438521,15619205,Entire home/apt,,3,6,4,8,2,250,,Loft Duplex #Miami Midtown #design district,25.808271,-80.19267,54:32.7
18073105,49586950,Entire home/apt,,3,2,0,6,2,260,,Gorgeous Views 2 Bed Penthouse Miami,25.790846,-80.186826,54:31.5
16294724,9880112,Entire home/apt,,3,6,5,6,3,295,,Design District Wynwood! 3br/3ba,25.818755,-80.190521,54:31.5
9007692,44283256,Entire home/apt,,3,40,4.5,8,2,260,,Midtown- Townhouse 2BR/W parking,25.808605,-80.1945,54:31.5
11062052,49754807,Entire home/apt,,3,3,5,4,2,270,,The Heart of Midtown Miami,25.810149,-80.191137,54:31.5
18896554,58874045,Entire home/apt,,3,0,0,4,2,250,,Stunning Condo,25.806702,-80.191118,54:31.5
10855534,47102875,Entire home/apt,,5,0,0,16,10,7000,,Beautiful 10 Bedroom Mansion on La Gorce Island,25.779598,-80.161142,54:27.4
18211369,125726378,Entire home/apt,,5,0,0,10,5,800,,Lovely villa for rent in Palm Island,25.77775,-80.156511,54:23.5
13014064,29827310,Entire home/apt,,5,0,0,8,3,750,,PRIVATE HOME ON HIBISCUS ISLAND,25.78187,-80.159403,54:22.8
9228390,47977201,Entire home/apt,,4,0,0,8,4,5000,,Art Basel/ Luxury home on Dilido Is,25.791877,-80.158931,54:22.8
13005004,55929188,Entire home/apt,,5,0,0,12,3,4900,,Luxury Catamaran 4 Hour Charter With Captain,25.77362,-80.141362,54:22.8
5345583,4615057,Entire home/apt,,5,0,0,4,2,450,,DRAMATIC WATER VIEWS LAVISH2BR SOFI,25.776121,-80.14204,54:19.3
19012546,127408100,Entire home/apt,,5,0,0,10,5,600,,!!!AMAZING!!! 5 BEDROOM LUXURY HOME,25.778949,-80.160679,54:15.8
19067315,133107759,Entire home/apt,,4,0,0,10,4,625,,Miami Beach ocean view house,25.78661,-80.159234,54:14.7
18573461,128957264,Entire home/apt,,4,0,0,9,5,500,,Miami Beach Luxury Villa with pool!,25.787872,-80.157725,54:13.8
17829167,121921300,Entire home/apt,,5,0,0,4,1,480,,Apto em condomínio de luxo!,25.780739,-80.14301,54:13.8
4517564,2466395,Entire home/apt,,5,1,0,6,2,459,,Art Deco 2BR/2Bath Lincoln Rd/MBCC,25.794,-80.135791,43:01.9
6154980,25757121,Entire home/apt,,5,0,0,4,1,475,,Fontainebleau OceanView Suite /Jeep,25.815878,-80.122327,43:00.5
9593050,45387553,Entire home/apt,,5,2,0,6,0,399,,Ocean View Large Junior Suite at Fontainebleau!,25.789609,-80.130072,43:00.5
5795490,30066825,Entire home/apt,,5,0,0,3,1,500,,Miami Beach lincoln road appt,25.791033,-80.143083,43:00.5
16404443,2417460,Entire home/apt,,5,4,4.5,6,2,499,,LUXURY 270° View 2B2B LOC+POOL+FUN!,25.788828,-80.144827,43:00.5
11441383,25601350,Entire home/apt,,5,0,0,6,2,2000,,Oceanfront Townhouse @ The Setai,25.79443,-80.12802,42:56.8
5268833,2152305,Entire home/apt,,5,1,0,4,2,655,,2B Private Unit at The Setai - 2042,25.795195,-80.128371,42:56.2
15312680,740449,Entire home/apt,,5,0,0,6,2,400,,ShelborneLobby3 SouthBeach w/pool and Beachfront,25.793047,-80.128215,42:47.7
14899907,68431422,Entire home/apt,,5,0,0,4,1,489,,Fontainebleau 1 Bedroom @ Tresor Tower,25.817343,-80.122601,42:37.5
17991513,31217365,Entire home/apt,,5,0,0,4,2,1326,,Luxury Cityview 2 Bdrms +2 Baths-The Delia,25.799491,-80.128698,42:06.5
1665232,8643876,Entire home/apt,,5,9,5,12,6,697,,6 RMs Ocean & Beachfront Shelborne,25.794384,-80.130085,42:04.9
1646658,8643876,Entire home/apt,,4,0,0,16,10,1970,,15 rm ESTATE Pool Spa Golf Tennis Beach Lincoln Rd,25.794125,-80.140157,42:02.7
14202127,81874249,Entire home/apt,,4,1,0,16,6,4900,,Villazzo Villa Denise,25.803378,-80.144108,42:01.3
1646235,8643876,Entire home/apt,,4,2,0,7,3,497,,5 room House Sunset Harbor Pool SPA Golf Tennis,25.795263,-80.139058,41:58.0
10567570,21578675,Entire home/apt,,5,9,5,6,2,250,,Elegant 2 Bedrooms near Lincoln Rd,25.793542,-80.137269,41:46.5
16055875,46388477,Entire home/apt,,5,16,5,4,1,250,,Your tropical South Beach Escape!,25.794881,-80.137658,41:46.5
1633564,8643876,Entire home/apt,,4,13,5,5,2,297,,3 RM Pool SPA Golf Tennis Villa walk Beach/Lincoln,25.79465,-80.139494,41:44.9
15923921,8643876,Entire home/apt,,4,2,0,4,2,297,,2 RM Penthouse-Tennis-Golf-Walk to Beach/LincolnRd,25.79587,-80.138731,41:44.9
2357225,11638388,Entire home/apt,,4,7,4.5,4,2,250,,Heart of South Beach,25.796671,-80.135902,41:44.9
12708048,67231282,Entire home/apt,,5,0,0,6,2,309,,2 Bedroom Suite,25.794478,-80.135859,41:43.4
232005,1213543,Entire home/apt,,5,17,4.5,6,2,275,,So. Beach ART DECO  2/2 BEACH 1 bl,25.805692,-80.12384,41:41.9
16765692,4628303,Entire home/apt,,5,9,4.5,6,2,270,,La Costa 2 Bedroom Sleeps 6 A5,25.807574,-80.124665,41:37.5
11189629,100112678,Entire home/apt,,5,59,5,4,1,220,,1 Homes 1 Bedroom Large Corner Unit. Amazing View,25.799102,-80.125916,41:35.9
13098941,24170292,Entire home/apt,,5,36,5,2,1,179,,Ocean Drive's Elegant Carlyle (June/July discount),25.783145,-80.129514,38:20.4
1661072,2295914,Entire home/apt,,5,0,0,2,1,165,,Bohemian chic Apartment in MIAMI SOUTH BEACH,25.770674,-80.13369,38:19.6
787328,4148776,Entire home/apt,,5,6,5,4,1,169,,nice apartment ocean view,25.771036,-80.131944,38:19.6
4809571,14557549,Entire home/apt,,5,13,4.5,4,1,150,,Mercury 1BR / 1 BA sleeps 4,25.769686,-80.134052,38:19.6
17093297,25138314,Entire home/apt,,5,2,0,8,2,170,,"Two Studios for 8 guests, right on Ocean Drive",25.775116,-80.130795,38:19.6
8049771,32215041,Entire home/apt,,5,9,4.5,11,2,1000,,2br suite 36 fl Fontainebleau Hotel,25.818393,-80.123224,30:12.6
9184935,28418174,Entire home/apt,,5,4,4.5,6,3,499,,Stay Aboard a 70 ft Yacht,25.817087,-80.123294,30:10.8
9992265,32215041,Entire home/apt,,5,4,4.5,6,1,600,,Fontainebleau Tresor Ocean view 1BR,25.818936,-80.12125,30:10.8
9928289,32215041,Entire home/apt,,5,4,5,11,2,1300,,Fontainebleau Tresor 2 bedroom,25.817618,-80.122586,30:10.8
6212934,32215041,Entire home/apt,,5,8,4.5,4,0,375,,FontaineBleau Tresor 3610,25.818352,-80.122037,30:10.8
18107713,4630642,Entire home/apt,,4,0,0,14,6,3500,,Villa Inna,25.821722,-80.12592,30:10.8
13094463,53576578,Entire home/apt,,5,1,0,6,1,635,,Luxurious 1BR/2BA Tresor Suite @ Fontainebleau,25.818878,-80.122434,30:10.8
17158638,34265030,Entire home/apt,,5,2,0,6,5,1325,,Waterfront Villa with 5 Bedrooms + Great Deal!,25.817372,-80.123109,30:09.1
3303964,8184300,Entire home/apt,,5,2,0,4,0,349,,Oceanview Renovated Junior Suite!,25.817374,-80.121253,30:09.1
9883776,32215041,Entire home/apt,,5,15,4.5,4,0,400,,Fontainebleau Tresor Jr suite,25.81753,-80.121407,30:09.1
13147167,73325092,Entire home/apt,,5,0,0,6,2,395,,Deluxe Signature Suite - Suite 1007,25.830794,-80.120641,30:09.1
9669006,32215041,Entire home/apt,,5,5,5,11,2,800,,Sorrento 2 bedroom suite,25.818308,-80.121298,30:09.1
6868264,33232282,Entire home/apt,,5,16,5,11,2,888,,Oceanview Fontainebleau 2BR Apt,25.819162,-80.122766,30:09.1
6490858,32215041,Entire home/apt,,5,7,4.5,10,2,750,,Fontainebleau Tresor Tower 2 bedroom 36floor,25.817141,-80.121832,30:09.1
6573330,23073452,Entire home/apt,,5,29,4.5,10,2,1000,,Fontainebleau 2 bedroom suite,25.816901,-80.121886,30:09.1
15819309,23073452,Entire home/apt,,5,1,0,10,2,800,,Gorgeous  2 bedroom suite at the Fontainebleau,25.818962,-80.121877,30:09.1
10042739,23073452,Entire home/apt,,5,17,5,4,0,350,,Jr suite at Fontainebleau Hotel,25.81728,-80.123483,30:09.1
3897607,4306498,Entire home/apt,,5,10,4.5,6,1,399,,1-Br - Fontainebleau Resort Ocean,25.816348,-80.123539,30:09.1
5057193,23073452,Entire home/apt,,5,46,5,6,1,425,,FONTAINEBLEAU 1 Bedroom Suite,25.817109,-80.122238,30:09.1
2915992,5615582,Entire home/apt,,5,7,4,16,6,689,,WOW 2BR+2BR+2BR GETAWAY ON THE BEACH FOR 18 GUESTS,25.827473,-80.121119,30:07.0
17894022,118833231,Entire home/apt,,4,0,0,10,5,1500,,5BR Villa in the Heart of MIA Beach. 5 STARS !!,25.82795,-80.125141,30:07.0
477014,1398928,Entire home/apt,,5,14,4.5,9,2,475,,1501 Luxury OnThe Ocean Miami Beach,25.830108,-80.122192,30:06.9
2914858,5615582,Entire home/apt,,4,11,4.5,12,4,449,,Beautiful 2BR+2BR Oceanfront building for 12guests,25.827908,-80.122687,30:06.9
15786806,18153777,Entire home/apt,,5,1,0,5,1,500,,$300/n 1BR OCEANVIEW 5-Star Hotel w/Kitchen,25.81737,-80.122735,30:05.3
17156385,111961333,Entire home/apt,,5,2,0,6,5,1200,,5 Bedroom Home + Waterfront + 5 Mins to the Beach,25.818614,-80.121654,30:05.3
17362154,23073452,Entire home/apt,,5,3,5,6,1,395,,Fontainebleau Hotel Tresor Oceanview 1br suite,25.818772,-80.123053,30:05.3
16221143,25616516,Entire home/apt,,4,0,0,8,4,375,,4BD/3BR Miami Beach House,25.864348,-80.131801,29:26.7
5976734,5855235,Entire home/apt,,5,1,0,2,1,230,,Beautiful Apartment on the beach ,25.835928,-80.120545,29:23.8
4746350,13741641,Entire home/apt,,5,1,0,5,0,300,,Ocean View Free Parking 737,25.8459,-80.120316,29:23.8
828983,3416353,Entire home/apt,,5,9,5,4,1,230,,MIAMI LUX 1 BEDROOM IN CANYON RANCH,25.851589,-80.120314,29:22.5
3487334,2062647,Entire home/apt,,4,50,4.5,11,5,308,,Modern Townhouse w Water Views,25.854839,-80.142806,29:20.9
5184312,20375055,Entire home/apt,,5,3,2.5,4,2,230,,OCEAN FRONT VILLAGE #12  - 2Bed / 2Bath,25.836321,-80.120572,29:20.9
727444,2990957,Entire home/apt,,5,4,5,8,2,275,,North Beach Townhouse 9,25.845935,-80.119222,29:19.7
3166870,2001930,Entire home/apt,,5,0,0,5,1,249,,AKOYA CONDO ON THE BEACH 63TH ST & COLLINS AVE,25.846823,-80.119023,29:18.2
16639104,96972206,Entire home/apt,,4,3,5,6,2,250,,Ocean View 2 BDR Miami Beach home,25.881001,-80.121806,29:18.2
13429950,75430233,Entire home/apt,,4,0,0,2,1,300,,Lindo apto cerca a la playa,25.853079,-80.138366,29:16.4
15177340,5615582,Entire home/apt,,4,1,0,8,2,229,,"1BR+1RB for 8, Oceanfront building, Miami Beach",25.856805,-80.12064,29:16.4
2498864,12498385,Entire home/apt,,5,1,0,8,2,383,,Two bedroom penthouse+parking+wifi,25.834053,-80.119513,29:13.3
2623876,597164,Entire home/apt,,5,6,4,8,2,383,,2 bedrooms Penthouse w/ sunset view,25.833121,-80.119714,29:13.3
17318043,7094863,Entire home/apt,,4,0,0,6,1,700,,1 Bedroom Condo at The Ritz Carlton,25.898396,-80.124292,29:12.2
12134710,1398928,Entire home/apt,,5,3,4.5,8,2,375,,Miami Beach 1119 Deluxe Modern 2Bed 2 bath full ap,25.831445,-80.122044,29:11.1
16314280,4140161,Entire home/apt,,5,0,0,4,1,999,,1BR Monte Carlo Suite on the Beach,25.849072,-80.118873,29:11.1
7574061,2466395,Entire home/apt,,5,0,0,10,2,459,,Modern 2BR / 2Bath w/ amazing views,25.837522,-80.120654,29:11.1
5947072,6928767,Entire home/apt,,5,0,0,5,1,350,,APT INCREDIBLE 1/ROOM ON THE BEACH,25.836294,-80.119607,29:11.1
6028449,6928767,Entire home/apt,,5,0,0,4,2,345,,WOH!!! LOVING APT 2/2 ON THE SEA,25.836419,-80.11939,29:11.1
16283520,243471,Entire home/apt,,5,0,0,4,2,350,,2 Bedroom w/Beach acces and Valet Parking Service,25.836381,-80.120994,29:09.4
4791409,24479219,Entire home/apt,,5,4,5,6,3,650,,LUXURY OCEANFRONT 3 BEDROOMS,25.834319,-80.120798,29:09.4
17954373,103323930,Entire home/apt,,4,0,0,4,2,1140,,Exclusive 2 bedroom on the beach,25.895006,-80.123889,29:09.4
11302634,17151779,Entire home/apt,,4,1,0,4,2,800,,"RITZ CARLTON HOTEL,2 BEDROOM SUITE,OCEAN VIEW,6 fl",25.898212,-80.12236,29:09.4
434934,2152305,Entire home/apt,,4,3,5,4,2,495,,2B Private Residence at Ritz Carlton - 113/013,25.898416,-80.122656,29:09.4
17133700,71284303,Entire home/apt,,4,0,0,6,2,1590,,St Regis 2 BR in a 5* Condo Hotel On the Beach,25.888666,-80.121886,29:09.3
3067071,9419684,Entire home/apt,,5,0,0,4,1,519,,Deluxe Bay Front 1br w/balc & WiFi,25.849476,-80.120322,29:08.0
3929592,9419684,Entire home/apt,,5,1,0,5,1,509,,"Ocean Front 1br w/balc, pkg & WiFi",25.849237,-80.1202,29:08.0
17264036,8803485,Entire home/apt,,4,0,0,5,2,1690,,St Regis 2 bed luxury house,25.888365,-80.122421,29:08.0
3110369,9419684,Entire home/apt,,5,0,0,4,1,459,,"Ocean View 1br-balcony, pkg & WiFi",25.848658,-80.120009,29:08.0
8426159,44196735,Entire home/apt,,5,3,2.5,6,2,375,,Townhouse On The Ocean-Sleeps 6,25.844868,-80.120613,29:08.0
14575152,8803485,Entire home/apt,,4,0,0,8,3,400,,Luxury 3 bed StRegis oceanfront,25.888671,-80.123401,29:08.0
3067377,9419684,Entire home/apt,,5,0,0,4,1,479,,"Bay Front 1br w/balcony, pkg & WiFi",25.848066,-80.119086,29:08.0
8940015,44196735,Entire home/apt,,5,1,0,6,2,440,,Townhouse On The Ocean- Sleeps 6,25.844698,-80.120054,29:08.0
5832442,4628303,Entire home/apt,,5,2,0,6,2,350,,2br/2ba w/ Direct Ocean Views!!,25.837232,-80.121076,29:06.8
723858,3741805,Entire home/apt,,4,5,5,5,2,650,,Ritz-Carlton Bal Harbour 2 Bed,25.898559,-80.123838,29:06.8
16360021,24479219,Entire home/apt,,5,1,0,6,3,370,,Amazing ocean Front 2 story 3 bedroom unit,25.835355,-80.119508,29:06.8
15603674,46973966,Entire home/apt,,5,5,5,6,4,699,,HUGE MIAMI BEACH PENTHOUSE -ON BEACH -FREE PARKING,25.834474,-80.121048,29:06.8
4471318,23045423,Entire home/apt,,4,12,5,7,2,520,,Ritz Carlton Bal Harbour-2 bedroom ,25.89813,-80.122592,29:06.8
3807686,19566096,Entire home/apt,,4,1,0,4,2,700,,St Regis - Ultra luxury oceanfront,25.889714,-80.123339,29:05.2
5091621,334732,Entire home/apt,,5,3,4.5,6,2,349,,"Miami Beach (C5): On Beach, Spacious,",25.8373,-80.121287,29:05.2
8939386,44196735,Entire home/apt,,5,0,0,6,2,355,,Townhouse On The Ocean-Sleeps 6,25.845882,-80.120831,29:05.2
7293783,6438585,Entire home/apt,,4,0,0,6,3,369,,"Corner Unit On The Beach, HUGE",25.859837,-80.119308,29:05.2
14631129,25138314,Entire home/apt,,5,0,0,12,3,369,,"Ocean View, 3 Studios for 12 guests in Miami Beach",25.8518,-80.118952,29:05.2
2861881,1482360,Entire home/apt,,5,5,5,3,1,335,,Ocean side view - Ocean Front Building,25.848002,-80.118686,29:05.2
3858515,4615057,Entire home/apt,,5,0,0,3,1,900,,SEXY CHIC OCEAN VIEW @ CANYON RANCH,25.853923,-80.120676,29:05.2
608984,741893,Entire home/apt,,4,9,5,4,1,360,,ocean view apartment in luxury hotel,25.855869,-80.121277,29:03.5
16314271,44013653,Entire home/apt,,5,0,0,4,1,999,,1BR Monte Carlo Suite on the Beach,25.848896,-80.120025,29:03.5
17299988,76742720,Entire home/apt,,4,0,0,14,4,375,,4 Bedroom 2 Bathroom Beach House/Hot tub Barbeque,25.867798,-80.117574,29:01.7
11303343,52082506,Entire home/apt,,5,1,0,2,0,339,,Cozy Studios by SG Resorts,25.844844,-80.119506,29:01.7
4410494,16388130,Entire home/apt,,4,3,5,16,5,711,,Altos del Mar Villa,25.86178,-80.12152,29:01.6
7094167,37183586,Entire home/apt,,4,1,0,10,3,359,,Casa Marina Waterfront Villa,25.870563,-80.125895,29:01.6
3562536,17936880,Entire home/apt,,5,8,5,6,3,450,,Ocean View 3bd/2b directly on the beach longterm,25.846987,-80.119293,29:01.6
15674712,32006337,Entire home/apt,,5,11,4.5,6,3,500,,Miami Beach Condo on the Ocean,25.84157,-80.119409,29:01.6
18191699,40469612,Entire home/apt,,4,1,0,6,2,500,,$4 Million 2BR St Regis Oceanfront ★★★★★ Residence,25.89042,-80.12339,29:01.6
3729045,18819086,Entire home/apt,,5,20,4.5,5,1,500,,AMAZING OCEANFRONT VIEW 1/1 APT ON THE BEACH !,25.848608,-80.118903,29:01.6
15061597,95229643,Entire home/apt,,4,1,0,4,2,2219,,1 Blk Away From Fun In The Sun Large Studio 1 to 4,25.854706,-80.12057,29:01.6
4631566,4522816,Entire home/apt,,5,1,0,6,2,320,,Miami Beach | Florida,25.835579,-80.119204,28:59.8
2752049,597164,Entire home/apt,,5,17,3.5,8,2,259,,Condos for 8 people+ 2 Parking+Wifi,25.833301,-80.120693,28:59.8
916507,2990957,Entire home/apt,,5,1,0,5,2,220,,City Front View Loft 13,25.833304,-80.119262,28:59.8
12381362,2152305,Entire home/apt,,4,1,0,6,2,320,,2B Stunning Waterfront at Quarzo,25.89786,-80.126386,28:59.8
4605056,2466395,Entire home/apt,,5,0,0,6,1,249,,Large 1BR / 2Bath - Up to 6 ppl,25.833546,-80.121429,28:59.8
7749005,13741641,Entire home/apt,,5,1,0,4,0,300,,Oceanfront View Free Parking  439,25.833658,-80.12083,28:59.8
3113822,9008694,Entire home/apt,,5,7,5,4,2,323,,Stunning 26 Floor 2B/B On The Beach,25.846096,-80.12131,28:59.8
5395793,13741641,Entire home/apt,,5,1,0,4,0,300,,Ocean Front Resort Free Parking426,25.844589,-80.118977,28:59.8
4422854,12498385,Entire home/apt,,5,3,4.5,6,2,255,,2 Bedroom Apt / Direct beach access,25.832929,-80.119265,28:59.8
854983,327723,Entire home/apt,,4,1,0,3,1,220,,Luxury Modern Bal Harbour 1bdr ,25.894,-80.122253,28:58.5
16109925,740449,Entire home/apt,,5,0,0,5,2,239,,Pavillion623 On the beach w/parking,25.83595,-80.120962,28:58.5
12539624,243471,Entire home/apt,,5,3,4.5,6,2,232,,Miami 2 Bed Condo w/Beach Service,25.837563,-80.119357,28:58.5
14866672,2990957,Entire home/apt,,5,0,0,5,1,230,,Gorgeous Townhouse Right on the Beah  !,25.831857,-80.11994,28:58.5
1066493,2219640,Entire home/apt,,4,1,0,6,2,300,,Five blocks from the ocean/ breath,25.853146,-80.127443,28:58.5
8827823,22503656,Entire home/apt,,5,0,0,6,2,250,,Pavilion Condo,25.836586,-80.119745,28:58.5
4680975,13741641,Entire home/apt,,5,7,4,4,0,300,,Ocean Front Free parking 827,25.844316,-80.120875,28:57.3
11566445,33313358,Entire home/apt,,4,0,0,4,1,249,,Bal Harbour Luxury Bay View Condo!,25.897407,-80.12315,28:57.3
14630363,25138314,Entire home/apt,,5,0,0,8,2,249,,"Ocean View, 2 Studios for 8 guests in Miami Beach",25.851557,-80.120695,28:57.3
16109677,740449,Entire home/apt,,5,0,0,8,2,235,,Pavillion420 On the beach w/parking,25.836526,-80.119494,28:57.3
4672422,13741641,Entire home/apt,,5,2,0,4,1,300,,OceanView Free Parking  #536,25.844648,-80.11961,28:57.2
5874292,13741641,Entire home/apt,,5,1,0,6,1,250,,Ocean front Townhome  Direct Beach,25.844253,-80.120774,28:55.2
5001755,13741641,Entire home/apt,,5,0,0,4,0,300,,Ocean View  Free Parking 411,25.844955,-80.118982,28:55.2
4729930,13741641,Entire home/apt,,5,1,0,4,0,300,,Oceanfront Resort Free Parking 530,25.844934,-80.120783,28:55.2
4963362,2466395,Entire home/apt,,5,0,0,5,1,225,,Stunning 1BR / 1.5 Apt on the ocean,25.851968,-80.120653,28:55.1
13839931,13741641,Entire home/apt,,5,2,0,4,0,300,,Ocean Front Resort w Parking 900,25.844827,-80.120536,28:55.1
13460043,13741641,Entire home/apt,,5,0,0,4,0,300,,Apartment w/balcony Ocean view 401,25.846209,-80.12072,28:55.1
1347053,6928767,Entire home/apt,,5,2,0,4,1,290,,"SPACIOUS, NICE  1/ROOM N THE BEACH,",25.837589,-80.12058,28:53.2
6503470,33994215,Entire home/apt,,5,14,5,6,2,300,,Penthouse on the Beach (2br/2ba),25.83567,-80.119947,28:53.2
12254036,65978688,Entire home/apt,,5,7,4,5,2,285,,MODERN OCEANFRONT FLAT,25.83593,-80.12103,28:53.2
5084300,334732,Entire home/apt,,5,2,0,5,2,289,,Miami Beach (M14):Beach Front Views,25.836434,-80.120709,28:53.1
16338445,8366183,Entire home/apt,,5,2,0,8,2,239,,Beachfront 2 bedroom free parking,25.835181,-80.119396,28:53.1
6535436,4522816,Entire home/apt,,5,7,5,5,2,255,,Miami Beach - Collins Ave | Oceanfront Condo,25.836413,-80.119847,28:53.1
4725938,13741641,Entire home/apt,,5,2,0,4,0,300,,Ocean Front Free Parking 928,25.846181,-80.119091,28:51.9
15463297,10392619,Entire home/apt,,4,1,0,4,1,250,,2/2 Great place at the beach!,25.859724,-80.121021,28:51.9
8938747,44196735,Entire home/apt,,5,15,4.5,6,2,285,,Casablanca -2 bedrooms-Sleeps 6,25.845477,-80.12091,28:50.3
18463447,24513317,Entire home/apt,,4,0,0,7,2,250,,Apartament Deluxe in Surfside - 2 Bed & 2 Bath.,25.879473,-80.121989,28:50.3
2664233,2062647,Entire home/apt,,5,66,5,4,1,299,,Direct Ocean View - King Suite,25.848171,-80.118618,28:49.2
5003626,16388130,Entire home/apt,,4,36,4.5,10,4,231,,Altos del Mar - 4 Bedroom Suite,25.86353,-80.121619,28:49.2
3979637,243471,Entire home/apt,,5,15,3.5,6,2,225,,2/2 Ocean View Condo on the Beach,25.837892,-80.119478,28:47.6
495959,1398928,Entire home/apt,,5,10,4.5,7,2,225,,Miami Beach 1010 Ocean Suite 2B/2B,25.829152,-80.121865,28:47.6
9156647,7532012,Entire home/apt,,5,2,0,7,2,240,,"410 Apartment, Ocean/ Intracostal",25.830115,-80.121689,28:47.6
17803118,26766131,Entire home/apt,,5,0,0,5,2,1099,,MILLIONAIRE'S ROW SPACIOUS DELUXE 2BR 1AX2EAZ,25.82893,-80.120796,28:47.6
3066030,9419684,Entire home/apt,,5,0,0,5,1,569,,Deluxe Oceanfront 1br w/balc & WiFi,25.84804,-80.119095,28:47.6
14823940,91995688,Entire home/apt,,5,0,0,6,2,1499,,Deluxe Two Bedroom on Millionaire's Row 1AX2EAG,25.830761,-80.120768,28:47.6
4379032,2466395,Entire home/apt,,5,0,0,5,2,350,,2BR / 2Bath Ocean Front Apt,25.835736,-80.121186,28:47.6
4262539,6928767,Entire home/apt,,5,0,0,4,1,270,,COMFORT - NICE CONDO ON THE BEACH,25.836588,-80.120945,28:47.6
1777952,9090002,Entire home/apt,,5,1,0,4,1,287,,"1BR 1,5BA HUGE OCEANFRONT SUITE  ",25.827788,-80.1215,28:46.1
16281176,15462618,Entire home/apt,,4,1,0,4,2,1200,,AMAZING OCEAN FRONT (180 DEGREES OCEAN VIEW),25.88826,-80.123991,28:46.1
4671821,13741641,Entire home/apt,,5,2,0,4,0,300,,Ocean Frnt Resort  Free Parking 815,25.844674,-80.119407,28:46.1
17953758,17151779,Entire home/apt,,4,0,0,6,3,1000,,Awesome Oceanfront 3 Bedroom Sunny Isles,25.861633,-80.122121,28:46.1
2229700,11381137,Entire home/apt,,5,4,3.5,6,2,217,,JR 2/2 in the heart of Miami Beach*,25.827822,-80.120817,28:46.1
2971354,11381137,Entire home/apt,,5,10,3.5,6,2,220,,2 Bedroom JR right on the Beach!*,25.828792,-80.122067,28:46.1
