"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"100",4218534,20870302,"Entire home/apt",NA,"Logan Square",20,5,2,1,120,1,41.915631,-87.703779,"2016-01-19 09:46:42.795476"
"101",6968534,176715,"Entire home/apt",NA,"Noble Square",6,4.5,3,1,107,1,41.897015,-87.666968,"2016-01-19 08:59:20.385918"
"102",3332970,957832,"Entire home/apt",NA,"Lincoln Park",3,4,4,2,250,2,41.920107,-87.644387,"2016-01-19 08:58:36.538906"
"103",7033429,2600216,"Entire home/apt",NA,"Near North",18,5,3,0,165,2,41.894104,-87.62817,"2016-01-19 08:57:40.986135"
"104",7019216,2250075,"Entire home/apt",NA,"Old Town",6,4.5,2,0,75,1,41.909898,-87.636191,"2016-01-19 08:56:42.090907"
"105",9380261,45202788,"Entire home/apt",NA,"River North",0,NA,4,2,245,1,41.890338,-87.633925,"2016-01-19 08:56:33.601659"
"106",1184795,356467,"Entire home/apt",NA,"Lake View",10,5,2,1,110,5,41.952793,-87.661362,"2016-01-19 08:55:23.042042"
"107",5444910,1144731,"Entire home/apt",NA,"Noble Square",4,5,NA,2,150,3,41.902915,-87.664738,"2016-01-19 08:52:29.260694"
"108",8485971,26215301,"Entire home/apt",NA,"Gold Coast",1,5,2,1,99,3,41.894223,-87.617051,"2016-01-19 08:52:07.786636"
"109",9879565,29634708,"Shared room",NA,"Bronzeville",0,NA,1,1,35,1,41.839633,-87.623373,"2016-01-19 08:47:57.235518"
"110",9635922,49833129,"Entire home/apt",NA,"Edgewater Beach",2,3,2,1,80,1,41.979569,-87.654477,"2016-01-19 08:47:26.870468"
"111",9346195,48504166,"Entire home/apt",NA,"Near North",3,4.5,3,0,94,4,41.902236,-87.630302,"2016-01-19 08:47:22.170707"
"112",2720050,13919349,"Entire home/apt",NA,"Buena Park",26,5,NA,2,100,2,41.960656,-87.650644,"2016-01-19 08:34:24.752781"
"113",6661595,34592701,"Private room",NA,"Noble Square",27,4,4,1,29,1,41.906366,-87.665609,"2016-01-19 08:32:27.862393"
"114",7431574,11247673,"Entire home/apt",NA,"Humboldt Park",8,5,2,2,100,4,41.905985,-87.694403,"2016-01-19 08:30:03.098559"
"115",3740451,228862,"Entire home/apt",NA,"University Village / Little Italy",5,4.5,5,2,95,1,41.868464,-87.663208,"2016-01-19 08:26:56.619328"
"116",6601564,190677,"Shared room",NA,"Irving Park",14,5,2,1,29,1,41.953988,-87.720029,"2016-01-19 08:26:27.750826"
"117",7031603,9113241,"Entire home/apt",NA,"Gold Coast",5,5,4,1,182,1,41.893827,-87.618235,"2016-01-19 08:25:03.814156"
"118",9295105,48257923,"Entire home/apt",NA,"Gold Coast",1,5,2,0,77,1,41.89753,-87.624916,"2016-01-19 11:12:42.473086"
"119",8234099,43421080,"Entire home/apt",NA,"Hyde Park",0,NA,2,0,98,1,41.789448,-87.590763,"2016-01-19 10:12:02.999734"
"120",4547127,19708430,"Entire home/apt",NA,"Lake View East",52,4.5,5,1,75,2,41.937056,-87.640522,"2016-01-19 10:11:00.299960"
"121",6553287,17766906,"Private room",NA,"Bucktown",4,5,2,1,85,1,41.922143,-87.678465,"2016-01-19 09:15:55.829705"
"122",2730797,13976114,"Private room",NA,"West Town",4,5,2,1,45,1,41.892844,-87.65832,"2016-01-19 09:13:44.296993"
"123",4458310,4872205,"Private room",NA,"Heart of Chicago",28,5,1,1,40,1,41.854191,-87.678093,"2016-01-19 09:11:21.773661"
"124",8083957,34592701,"Entire home/apt",NA,"Noble Square",2,4,NA,3,200,1,41.907905,-87.666923,"2016-01-19 08:20:36.144216"
"125",2222120,9068287,"Entire home/apt",NA,"Lake View East",17,4.5,2,0,99,2,41.941823,-87.640165,"2016-01-19 08:14:01.879619"
"126",1830870,28740,"Entire home/apt",NA,"East Hyde Park",5,5,2,1,90,4,41.801619,-87.586726,"2016-01-19 08:12:32.467600"
"127",6638505,34592701,"Private room",NA,"Noble Square",26,4,2,1,29,1,41.908512,-87.666972,"2016-01-19 08:12:22.479807"
"128",1017472,1272954,"Private room",NA,"South Loop",40,4.5,3,1,131,1,41.855041,-87.627419,"2016-01-19 08:11:15.428044"
"129",8293083,43727255,"Entire home/apt",NA,"Old Town",4,5,3,1,125,1,41.908942,-87.632166,"2016-01-19 08:09:23.900291"
"130",573658,899757,"Entire home/apt",NA,"Logan Square",14,5,3,2,135,4,41.928759,-87.702757,"2016-01-19 08:05:36.481390"
"131",7435315,38948507,"Entire home/apt",NA,"The Loop",2,5,2,0,120,3,41.88732,-87.630558,"2016-01-19 07:18:27.186783"
"132",2243248,11457398,"Entire home/apt",NA,"Bucktown",50,4.5,3,2,99,2,41.920599,-87.677264,"2016-01-19 07:16:45.973261"
"133",4607853,4601509,"Entire home/apt",NA,"South Loop",55,4.5,3,1,190,2,41.875095,-87.626247,"2016-01-19 07:15:44.439771"
"134",7601871,39864378,"Private room",NA,"South Loop",5,4.5,1,1,100,1,41.854787,-87.626305,"2016-01-19 07:13:58.049786"
"135",6288530,30378156,"Private room",NA,"Logan Square",3,4.5,2,1,60,1,41.933668,-87.703327,"2016-01-19 07:11:33.691918"
"136",7685767,33186133,"Entire home/apt",NA,"Edgewater Beach",2,4.5,3,0,84,1,41.992851,-87.65768,"2016-01-19 07:11:15.220558"
"137",6360141,33134363,"Entire home/apt",NA,"Logan Square",3,4.5,2,0,89,4,41.931365,-87.71046,"2016-01-19 07:10:01.103167"
"138",8877016,46163361,"Private room",NA,"Andersonville",1,5,2,1,59,1,41.979087,-87.667435,"2016-01-19 07:08:23.723556"
"139",2715994,13898361,"Private room",NA,"Bucktown",8,5,1,1,67,1,41.922366,-87.679273,"2016-01-19 07:06:45.826606"
"140",8264039,8184153,"Private room",NA,"Palmer Square",6,5,2,1,49,1,41.921683,-87.705799,"2016-01-19 08:42:32.539705"
"141",9496148,47287215,"Private room",NA,"Gold Coast",1,5,2,1,70,1,41.908797,-87.629109,"2016-01-19 08:38:13.284327"
"142",4000424,8052444,"Entire home/apt",NA,"Lake View",13,5,2,1,185,3,41.951125,-87.650116,"2016-01-19 08:37:33.177034"
"143",8772002,22377801,"Private room",NA,"South Loop",2,4.5,3,1,89,1,41.868651,-87.631296,"2016-01-19 08:36:35.222518"
"144",6519351,19710838,"Entire home/apt",NA,"Gold Coast",0,NA,1,0,40,1,41.904088,-87.629043,"2016-01-19 07:04:38.818107"
"145",10055710,26054181,"Private room",NA,"Ravenswood",0,NA,2,1,37,1,41.972326,-87.677909,"2016-01-19 07:04:32.724826"
"146",6553220,34273885,"Entire home/apt",NA,"Near North",1,5,NA,3,500,1,41.899895,-87.629505,"2016-01-19 07:02:38.354263"
"147",9283372,48209432,"Entire home/apt",NA,"Gold Coast",16,5,3,0,120,1,41.903163,-87.627901,"2016-01-19 06:59:37.557652"
"148",4924173,6720031,"Private room",NA,"Heart of Italy",36,4.5,2,1,37,1,41.85162,-87.683196,"2016-01-19 06:58:33.566578"
"149",6766614,16583952,"Private room",NA,"East Ukrainian Village",7,4.5,2,1,85,1,41.902506,-87.670321,"2016-01-19 06:56:22.119559"
"150",1676913,8872539,"Entire home/apt",NA,"Pilsen",21,5,2,1,75,1,41.856964,-87.662462,"2016-01-19 06:56:08.094225"
"151",8537438,290423,"Private room",NA,"Old Town",0,NA,2,1,70,2,41.908121,-87.634817,"2016-01-19 06:55:53.609026"
"152",6561122,24656598,"Entire home/apt",NA,"Park West",14,4.5,2,1,145,1,41.927855,-87.639877,"2016-01-19 06:55:33.904458"
"153",9233931,47998068,"Entire home/apt",NA,"Gold Coast",0,NA,2,1,150,1,41.905375,-87.629751,"2016-01-19 06:52:18.219473"
"154",10629092,25592763,"Entire home/apt",NA,"Ravenswood Gardens",0,NA,4,2,65,1,41.962332,-87.691812,"2016-01-19 06:50:51.287804"
"155",4305390,1090250,"Entire home/apt",NA,"Logan Square",22,4.5,2,1,85,2,41.932055,-87.711091,"2016-01-19 06:49:33.660007"
"156",6667527,3725814,"Private room",NA,"The Loop",22,4.5,2,1,77,1,41.876716,-87.629619,"2016-01-19 06:49:26.502912"
"157",7007707,190677,"Entire home/apt",NA,"Irving Park",13,5,2,0,51,2,41.954094,-87.719896,"2016-01-19 06:25:19.644765"
"158",2531210,12962724,"Private room",NA,"West Town",1,4,2,1,125,1,41.884516,-87.647397,"2016-01-19 06:25:12.346038"
"159",757595,3990183,"Entire home/apt",NA,"Lake View",12,5,2,1,115,1,41.933306,-87.655818,"2016-01-19 06:23:51.545934"
"160",8990092,17550074,"Private room",NA,"Bucktown",0,NA,2,1,175,2,41.91426,-87.669984,"2016-01-19 06:21:10.968167"
"161",9927106,48013103,"Entire home/apt",NA,"Lake View East",1,5,3,0,80,1,41.936393,-87.640341,"2016-01-19 06:19:56.804079"
"162",8898386,40066469,"Private room",NA,"Gold Coast",22,4.5,2,1,62,1,41.892049,-87.615134,"2016-01-19 06:19:24.339055"
"163",7762937,40821431,"Private room",NA,"Bronzeville",11,4.5,2,1,65,2,41.804063,-87.605683,"2016-01-19 06:16:25.922623"
"164",7241722,26379609,"Entire home/apt",NA,"Bucktown",13,4.5,4,1,165,1,41.916284,-87.673048,"2016-01-19 06:16:23.149895"
"165",7797267,40870294,"Entire home/apt",NA,"West Town",0,NA,5,2,550,1,41.88914,-87.655221,"2016-01-19 08:02:43.637169"
"166",8479823,44660114,"Private room",NA,"North Center",3,5,2,1,75,1,41.953712,-87.675457,"2016-01-19 08:02:31.062804"
"167",6132958,14609863,"Entire home/apt",NA,"Park West",1,4,2,1,119,1,41.929815,-87.641453,"2016-01-19 07:58:58.107274"
"168",6209461,30378156,"Private room",NA,"Logan Square",19,5,2,1,65,1,41.934117,-87.703529,"2016-01-19 07:58:01.721921"
"169",9937272,51074788,"Entire home/apt",NA,"Lake View East",1,5,2,1,100,1,41.933795,-87.639306,"2016-01-19 07:57:37.387231"
"170",4583611,23258759,"Private room",NA,"Lake View East",47,4.5,2,1,55,1,41.952255,-87.646095,"2016-01-19 07:53:00.176145"
"171",8816309,17844038,"Private room",NA,"University Village / Little Italy",4,5,2,1,45,1,41.861162,-87.659131,"2016-01-19 07:46:39.145941"
"172",9988334,51319942,"Private room",NA,"West Town",0,NA,1,1,50,1,41.889747,-87.662987,"2016-01-19 07:46:00.024118"
"173",9768515,4331456,"Entire home/apt",NA,"East Ukrainian Village",0,NA,NA,3,350,1,41.901144,-87.670219,"2016-01-19 07:41:13.643442"
"174",6910841,23470815,"Entire home/apt",NA,"West Town",32,5,3,1,65,NA,41.895068,-87.664525,"2016-01-19 07:40:34.458529"
"175",6706459,35108937,"Private room",NA,"The Loop",0,NA,1,1,36,1,41.881821,-87.625126,"2016-01-19 07:40:00.784997"
"176",8033225,42415530,"Entire home/apt",NA,"East Hyde Park",14,4.5,2,1,75,1,41.800967,-87.584988,"2016-01-19 07:39:08.596306"
"177",6600047,4334415,"Shared room",NA,"The Loop",8,4,1,1,150,5,41.887043,-87.633962,"2016-01-19 07:33:20.759781"
"178",10672346,55127426,"Entire home/apt",NA,"Park West",0,NA,3,0,89,1,41.927144,-87.642296,"2016-01-19 07:27:33.014699"
"179",4924496,6720031,"Shared room",NA,"Heart of Italy",60,4.5,1,1,25,1,41.851805,-87.683286,"2016-01-19 06:13:48.829625"
"180",6872488,35999271,"Private room",NA,"Old Town",0,NA,2,1,105,2,41.910426,-87.637047,"2016-01-19 06:10:00.107167"
"181",9573946,49561286,"Private room",NA,"Lake View",0,NA,2,1,70,1,41.950628,-87.659383,"2016-01-19 06:08:27.270585"
"182",9151047,10645907,"Entire home/apt",NA,"Lincoln Park",0,NA,NA,2,140,1,41.923081,-87.640772,"2016-01-19 06:04:05.468254"
"183",9010735,42147759,"Entire home/apt",NA,"Lake View",3,4.5,4,1,125,2,41.942543,-87.660367,"2016-01-19 06:01:40.160131"
"184",3171868,13482061,"Entire home/apt",NA,"West Town",11,5,5,1,200,1,41.889533,-87.65184,"2016-01-19 05:56:58.537158"
"185",7052241,22216233,"Private room",NA,"Humboldt Park",13,5,4,1,147,1,41.906359,-87.707747,"2016-01-19 05:54:07.996212"
"186",10194125,5684259,"Private room",NA,"Oakland",0,NA,2,1,75,1,41.822267,-87.605272,"2016-01-19 05:47:11.446712"
"187",10413759,52008683,"Entire home/apt",NA,"Fulton River District",0,NA,4,0,99,1,41.887797,-87.641303,"2016-01-19 05:45:53.015961"
"188",3173717,16094247,"Entire home/apt",NA,"Lake View",25,5,NA,2,198,3,41.947404,-87.66156,"2016-01-19 06:48:10.133336"
"189",7603468,3416626,"Entire home/apt",NA,"Near North",3,5,2,1,200,1,41.887582,-87.629644,"2016-01-19 06:45:14.313033"
"190",2277773,11631064,"Private room",NA,"Bridgeport",29,5,2,1,40,1,41.841195,-87.651443,"2016-01-19 06:44:28.422931"
"191",7181168,37621795,"Entire home/apt",NA,"Bucktown",23,4.5,4,2,80,1,41.919981,-87.686927,"2016-01-19 06:42:59.011697"
"192",851896,1201286,"Private room",NA,"The Loop",76,4.5,2,1,89,3,41.876195,-87.628205,"2016-01-19 06:40:23.596674"
"193",4349755,22579030,"Entire home/apt",NA,"Lincoln Park",58,5,NA,2,90,1,41.920085,-87.637144,"2016-01-19 06:39:35.210333"
"194",4546896,22532824,"Shared room",NA,"Tri-Taylor",3,3.5,4,1,30,1,41.871825,-87.683152,"2016-01-19 06:39:23.044821"
"195",1811963,5920620,"Private room",NA,"Hyde Park",18,5,2,1,80,1,41.801868,-87.592346,"2016-01-19 06:36:46.559446"
"196",8498656,22377801,"Entire home/apt",NA,"South Loop",8,5,NA,2,155,1,41.867392,-87.633265,"2016-01-19 06:35:53.431240"
