"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"63",9940912,3881880,"Shared room",NA,"Mission Bay",0,NA,1,1,15,5,32.791567,-117.239085,"2016-01-20 03:32:31.144042"
"64",134731,660996,"Private room",NA,"Del Mar Heights",40,5,2,1,130,3,32.934465,-117.248331,"2016-01-20 03:24:53.868217"
"65",8127322,40299207,"Entire home/apt",NA,"North Hills",2,5,4,2,100,5,32.744551,-117.128495,"2016-01-20 03:23:18.266387"
"66",6259098,3170509,"Entire home/apt",NA,"Park West",44,4.5,3,1,125,1,32.725276,-117.165502,"2016-01-20 03:22:02.452126"
"67",3781138,14911079,"Entire home/apt",NA,"Pacific Beach",19,4.5,NA,2,146,1,32.803323,-117.257805,"2016-01-20 03:20:29.754002"
"68",7543668,39525925,"Entire home/apt",NA,"University City",0,NA,2,1,60,3,32.86902,-117.201137,"2016-01-20 03:20:22.944679"
"69",4592831,589615,"Entire home/apt",NA,"Ocean Beach",0,NA,3,2,189,3,32.751907,-117.251048,"2016-01-20 05:39:29.212963"
"70",3889386,14911079,"Entire home/apt",NA,"Pacific Beach",20,4.5,3,1,110,1,32.802757,-117.257272,"2016-01-20 05:37:59.983326"
"71",8155121,43053414,"Private room",NA,"Loma Portal",5,4,2,1,70,1,32.747199,-117.221473,"2016-01-20 04:40:29.059452"
"72",9588768,5619197,"Entire home/apt",NA,"La Jolla",0,NA,NA,4,495,1,32.821116,-117.266443,"2016-01-20 04:37:33.254690"
"73",3120158,15851182,"Private room",NA,"La Jolla",1,5,2,1,150,2,32.841479,-117.267068,"2016-01-20 04:11:41.280461"
"74",5406625,28028307,"Private room",NA,"East Village",4,5,2,1,110,1,32.711751,-117.150474,"2016-01-20 04:11:04.709108"
"75",3905217,1381289,"Entire home/apt",NA,"Midtown",4,5,4,0,200,1,32.739049,-117.15925,"2016-01-20 04:10:23.117215"
"76",1159349,5728079,"Entire home/apt",NA,"Mission Bay",3,5,NA,2,475,2,32.766855,-117.251341,"2016-01-20 04:09:11.437182"
"77",7345126,38479557,"Entire home/apt",NA,"Pacific Beach",6,4,NA,2,175,3,32.797786,-117.257133,"2016-01-20 04:08:19.787305"
"78",5459870,28321485,"Entire home/apt",NA,"Loma Portal",1,NA,3,1,63,60,32.748929,-117.228712,"2016-01-20 04:08:06.943555"
"79",7243954,37929242,"Entire home/apt",NA,"Cortez Hill",0,NA,2,0,200,1,32.72149,-117.165509,"2016-01-20 04:07:40.065197"
"80",7109353,2873006,"Entire home/apt",NA,"East Village",0,NA,3,NA,145,1,32.713208,-117.158004,"2016-01-20 04:03:54.684985"
"81",6090199,15531393,"Private room",NA,"Marina",14,5,2,1,120,1,32.711666,-117.167573,"2016-01-20 04:01:57.591540"
"82",9333056,48439348,"Private room",NA,"East Village",1,3,1,1,50,3,32.712141,-117.151106,"2016-01-20 03:58:54.280636"
"83",1688544,7241138,"Private room",NA,"North Hills",28,4.5,1,1,99,2,32.751814,-117.137381,"2016-01-20 03:58:41.381028"
"84",5918172,30733683,"Private room",NA,"Webster",31,4.5,4,1,67,1,32.736104,-117.079675,"2016-01-20 03:55:24.313116"
"85",5021514,23310630,"Private room",NA,"Mission Bay",0,NA,2,1,65,1,32.793075,-117.23582,"2016-01-20 03:55:01.477048"
"86",9525121,49347051,"Entire home/apt",NA,"Sorrento Valley",4,4.5,3,1,55,1,32.878771,-117.213131,"2016-01-20 03:14:59.647244"
"87",7309037,22695634,"Entire home/apt",NA,"Pacific Beach",2,5,NA,3,250,2,32.808942,-117.233449,"2016-01-20 03:12:25.308262"
"88",6991222,14417327,"Entire home/apt",NA,"Park West",0,NA,NA,2,250,3,32.729495,-117.164433,"2016-01-20 03:09:34.266191"
"89",8169331,43113942,"Private room",NA,"Loma Portal",0,NA,2,1,60,1,32.745039,-117.220479,"2016-01-20 03:08:52.200662"
"90",4810342,14911079,"Entire home/apt",NA,"Pacific Beach",22,4.5,NA,2,148,1,32.802849,-117.257829,"2016-01-20 03:00:49.491466"
"91",4650881,24076012,"Private room",NA,"Rancho Bernadino",23,5,3,1,45,1,32.991933,-117.073161,"2016-01-20 02:59:24.731160"
"92",7735330,38565184,"Entire home/apt",NA,"Carmel Valley",0,NA,2,1,139,5,32.917978,-117.22558,"2016-01-20 02:58:31.907994"
"93",9315110,39883157,"Entire home/apt",NA,"University City",1,5,4,2,190,1,32.868627,-117.2195,"2016-01-20 02:57:27.945525"
"94",5824644,7245568,"Entire home/apt",NA,"Ocean Beach",36,4.5,NA,2,145,2,32.748149,-117.250662,"2016-01-20 02:57:25.678754"
"95",5012677,16792209,"Private room",NA,"Pacific Beach",15,5,2,1,100,1,32.803146,-117.235967,"2016-01-20 02:52:54.347179"
"96",8597608,35093505,"Private room",NA,"Loma Portal",2,5,2,1,80,1,32.749357,-117.227673,"2016-01-20 02:52:27.689832"
"97",4383676,11490371,"Entire home/apt",NA,"Pacific Beach",0,NA,5,2,145,7,32.799149,-117.2578,"2016-01-20 02:50:59.839086"
"98",4358374,1319775,"Entire home/apt",NA,"La Jolla Village",2,4,4,2,150,3,32.870644,-117.234708,"2016-01-20 04:24:46.116255"
"99",7181212,24745222,"Private room",NA,"Bay Ho",2,4.5,2,1,99,1,32.810108,-117.209096,"2016-01-20 02:46:19.531723"
"100",9757816,32610578,"Private room",NA,"Pacific Beach",0,NA,2,1,60,1,32.805123,-117.258355,"2016-01-20 02:44:42.451991"
"101",10633459,7245568,"Entire home/apt",NA,"Roseville",0,NA,3,1,125,2,32.731146,-117.227476,"2016-01-20 02:44:23.200903"
"102",6613329,34608251,"Entire home/apt",NA,"Bay Park",0,NA,4,3,245,1,32.786722,-117.201492,"2016-01-20 02:35:46.344501"
"103",5990794,30886254,"Private room",NA,"Mission Bay",11,5,2,1,65,2,32.786524,-117.237083,"2016-01-20 02:32:36.622824"
"104",8143689,1110582,"Entire home/apt",NA,"Mission Bay",2,5,2,0,95,2,32.775846,-117.251942,"2016-01-20 02:29:11.989803"
"105",3675399,7709142,"Entire home/apt",NA,"Park West",3,5,2,1,190,1,32.727053,-117.163555,"2016-01-20 02:27:34.814957"
"106",649511,3105188,"Entire home/apt",NA,"La Jolla",5,5,4,1,175,2,32.831615,-117.278249,"2016-01-20 02:23:58.525977"
"107",4402515,21985882,"Entire home/apt",NA,"College Area",0,NA,2,1,63,1,32.770841,-117.043262,"2016-01-20 02:17:05.861347"
"108",7226130,4993358,"Entire home/apt",NA,"Park West",1,5,4,2,250,3,32.726859,-117.166208,"2016-01-20 02:15:00.115616"
"109",3103566,1457673,"Entire home/apt",NA,"Cortez Hill",0,NA,2,1,106,180,32.722021,-117.157532,"2016-01-20 02:09:42.274257"
"110",8093494,42741421,"Private room",NA,"Moreno Mission",2,4.5,3,1,39,14,32.76971,-117.18956,"2016-01-20 02:09:01.351355"
"111",7634622,40021932,"Private room",NA,"Pacific Beach",0,NA,2,1,149,1,32.800264,-117.256012,"2016-01-20 02:08:43.941374"
"112",1902698,9878339,"Entire home/apt",NA,"Ocean Beach",17,5,2,1,130,2,32.742159,-117.25276,"2016-01-20 02:07:28.241742"
"113",9628424,49746454,"Private room",NA,"Clairemont Mesa",0,NA,1,1,75,1,32.805416,-117.18281,"2016-01-20 02:05:22.050160"
"114",9278174,48183008,"Entire home/apt",NA,"Columbia",2,4.5,3,1,150,1,32.719344,-117.166143,"2016-01-20 02:04:30.634710"
"115",3840930,19790940,"Entire home/apt",NA,"West University Heights",2,5,2,1,129,3,32.759351,-117.152559,"2016-01-20 02:01:19.518277"
